City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Avera,US,33.194,-82.5271,62.6,80,90,3.44,fog
347,Changji,CN,44.0167,87.3167,14.0,85,64,2.24,mist
348,Komsomolskiy,UZ,40.4272,71.7189,37.4,52,6,2.3,haze
349,Avarua,CK,-21.2078,-159.775,78.8,89,40,9.22,light rain
350,Dinguiraye,GN,11.3,-10.7167,61.07,29,0,1.14,clear sky
351,Artyom,AZ,40.4723,50.333,46.4,87,75,13.8,broken clouds
352,Doctor Juan Manuel Frutos,PY,-25.3667,-55.8,72.19,98,100,8.41,very heavy rain
353,Sivas,TR,39.7916,37.0019,32.0,64,75,33.38,broken clouds
354,Ndele,CF,8.4109,20.6473,72.9,25,93,5.44,overcast clouds
355,Vanimo,PG,-2.6741,141.3028,78.37,90,100,13.76,heavy intensity rain
356,Necochea,AR,-38.5473,-58.7368,61.0,89,100,1.99,overcast clouds
357,Abalak,RU,58.1286,68.5944,25.02,98,97,8.66,overcast clouds
358,San Angelo,US,31.4638,-100.437,46.0,69,33,1.01,scattered clouds
359,Pinheiro Machado,BR,-31.5783,-53.3811,70.0,100,100,17.0,overcast clouds
360,Zehdenick,DE,52.9785,13.3317,32.0,82,41,6.55,scattered clouds
361,Maxixe,MZ,-23.8597,35.3472,86.0,79,40,9.22,scattered clouds
362,Collie,AU,-33.3667,116.15,79.34,22,43,8.57,scattered clouds
363,Tashla,RU,51.7716,52.7427,18.39,97,100,10.47,overcast clouds
364,Djibo,BF,14.1022,-1.6306,62.65,21,17,9.22,few clouds
365,Kurilsk,RU,45.2333,147.8833,28.8,97,93,23.96,snow
366,Arman,RU,59.7,150.1667,-10.1,81,44,9.31,scattered clouds
367,College,US,64.8569,-147.8028,-9.99,76,1,3.44,clear sky
368,Kisangani,CD,0.5167,25.2,73.27,93,95,2.57,overcast clouds
369,Port Hardy,CA,50.6996,-127.4199,41.0,70,75,16.11,broken clouds
370,Havre-Saint-Pierre,CA,50.2334,-63.5986,23.0,63,90,4.61,overcast clouds
371,Payyannur,IN,12.1,75.2,88.14,36,51,3.62,broken clouds
372,Tevaitoa,PF,-16.7833,-151.5,81.82,73,96,18.81,overcast clouds
373,Nhulunbuy,AU,-12.2333,136.7667,89.6,58,40,16.11,scattered clouds
374,Tarabuco,BO,-19.1667,-64.9167,49.73,97,100,3.31,overcast clouds
375,Chernyshevskiy,RU,63.0128,112.4714,-36.2,83,39,2.24,scattered clouds
376,Mae Sai,TH,20.4335,99.8762,78.8,61,0,4.61,clear sky
377,Hanna,CA,51.6334,-111.9018,3.0,86,100,8.01,overcast clouds
378,Igarka,RU,67.4667,86.5833,-23.42,85,100,16.28,light snow
379,Nanortalik,GL,60.1432,-45.2371,14.88,81,4,3.38,clear sky
380,Carutapera,BR,-1.195,-46.02,77.14,89,98,4.43,overcast clouds
381,Zunyi,CN,27.6867,106.9072,41.65,68,100,1.21,overcast clouds
382,Srikakulam,IN,18.3,83.9,81.12,56,37,6.8,scattered clouds
383,Charters Towers,AU,-20.1,146.2667,89.37,44,30,13.44,scattered clouds
384,Tha Mai,TH,12.6214,102.0048,96.01,52,59,7.65,broken clouds
385,Hambantota,LK,6.1241,81.1185,86.0,58,20,11.5,few clouds
386,Raudeberg,NO,61.9875,5.1352,28.0,88,87,6.69,overcast clouds
387,Jind,IN,29.3167,76.3167,65.37,28,0,8.12,clear sky
388,Hasaki,JP,35.7333,140.8333,55.0,82,75,3.44,light rain
389,La Ronge,CA,55.1001,-105.2842,-23.8,69,37,4.61,scattered clouds
390,Provideniya,RU,64.3833,-173.3,0.66,89,95,17.6,overcast clouds
391,Pakxan,LA,18.3778,103.6601,88.0,42,0,3.85,clear sky
392,Korla,CN,41.7597,86.1469,31.05,73,0,2.04,clear sky
393,Las Vegas,US,36.175,-115.1372,39.99,70,1,5.75,clear sky
394,Luganville,VU,-15.5333,167.1667,79.95,82,100,11.92,moderate rain
395,Boca Do Acre,BR,-8.7522,-67.3978,74.39,97,100,3.44,light rain
396,Biak,ID,-0.9131,122.8766,86.02,57,55,10.25,broken clouds
397,Lensk,RU,60.7253,114.9278,-32.33,78,96,2.8,overcast clouds
398,Edendale,ZA,-29.6528,30.3147,75.0,83,97,2.28,overcast clouds
399,Grand Gaube,MU,-20.0064,57.6608,84.99,64,0,5.99,clear sky
400,Tagusao,PH,9.1924,117.8141,82.78,71,20,10.85,few clouds
401,Valea Crisului,RO,45.9167,25.7667,27.0,93,100,4.09,light snow
402,Umea,SE,63.8284,20.2597,15.8,92,90,9.22,overcast clouds
403,Jahazpur,IN,25.6167,75.2833,65.88,27,0,7.49,clear sky
404,Kaitangata,NZ,-46.2817,169.8464,63.0,70,100,20.0,overcast clouds
405,Thinadhoo,MV,0.5333,72.9333,81.45,75,88,12.82,overcast clouds
406,Neftegorsk,RU,52.802,51.166,20.64,97,100,12.91,overcast clouds
407,Namwala,ZM,-15.7504,26.4384,66.2,94,99,3.96,overcast clouds
408,Port Blair,IN,11.6667,92.75,82.54,71,42,14.36,scattered clouds
409,Cockburn Town,TC,21.4612,-71.1419,75.38,76,17,19.42,few clouds
410,Ixtapa,MX,20.7,-105.2,66.0,88,49,1.01,scattered clouds
411,Moose Factory,CA,51.2585,-80.6094,-2.2,84,90,4.61,light snow
412,Merauke,ID,-8.4667,140.3333,84.06,80,100,16.69,light rain
413,Kodiak,US,57.79,-152.4072,33.8,55,1,10.36,clear sky
414,Benghazi,LY,32.1167,20.0667,56.98,62,24,24.05,few clouds
415,Mopipi,BW,-21.1833,24.8833,73.04,77,99,10.25,overcast clouds
416,Antofagasta,CL,-23.65,-70.4,64.4,82,0,9.22,clear sky
417,Sorland,NO,67.667,12.6934,28.4,74,20,5.75,few clouds
418,Akonolinga,CM,3.7667,12.25,68.11,93,75,1.05,broken clouds
419,Barinitas,VE,8.7622,-70.4111,70.38,58,65,5.59,broken clouds
420,Pangody,RU,65.85,74.4859,-34.15,84,44,10.51,scattered clouds
421,Marawi,PH,7.9986,124.2928,84.99,74,100,7.0,overcast clouds
422,Strezhevoy,RU,60.7333,77.5889,-18.4,76,0,6.71,clear sky
423,Gladstone,AU,-23.85,151.25,86.0,54,2,18.41,light rain
424,Batagay-Alyta,RU,67.8006,130.4114,-39.14,80,24,1.99,few clouds
425,Lianzhou,CN,24.7811,112.3825,75.63,36,55,1.16,broken clouds
426,Nanakuli,US,21.3906,-158.1547,77.0,69,1,5.75,clear sky
427,Atambua,ID,-9.1061,124.8925,82.02,70,99,9.24,overcast clouds
428,Manggar,ID,-2.8833,108.2667,77.88,86,100,12.08,overcast clouds
429,Chemal,RU,51.4111,86.005,24.17,90,100,8.12,overcast clouds
430,Hun,LY,29.1268,15.9477,46.53,68,0,10.18,clear sky
431,Shubarshi,KZ,48.5872,57.1869,17.24,96,14,10.83,few clouds
432,Gorno-Altaysk,RU,51.9561,85.955,24.01,93,100,9.37,overcast clouds
433,Boguchany,RU,58.3814,97.4531,-26.16,81,53,5.06,broken clouds
434,Sibolga,ID,1.7427,98.7792,86.0,56,73,5.41,broken clouds
435,Kodinsk,RU,58.6881,99.1844,-25.98,82,68,5.21,broken clouds
436,At-Bashi,KG,41.1702,75.8106,16.07,76,1,1.21,clear sky
437,Venice,US,27.0998,-82.4543,66.99,100,90,6.17,mist
438,Buala,SB,-8.145,159.5921,83.41,78,98,11.88,light rain
439,Businga,CD,3.3333,20.8833,72.23,90,69,0.74,light rain
440,Kuminskiy,RU,58.6667,66.5667,23.45,98,96,7.11,overcast clouds
441,Zapolyarnyy,RU,69.4154,30.8136,17.6,86,90,6.91,light snow
442,Azad Shahr,IR,34.7909,48.5707,32.0,55,0,2.3,clear sky
443,Marfino,RU,55.7028,37.3822,35.6,64,75,20.13,light snow
444,Biltine,TD,14.5333,20.9167,69.28,20,92,5.77,overcast clouds
445,Dhar,IN,22.6,75.3,60.8,36,0,8.05,haze
446,Pisco,PE,-13.7,-76.2167,69.01,87,97,1.01,overcast clouds
447,Chara,RU,56.9064,118.2631,-21.05,81,100,2.21,overcast clouds
448,Katherine,AU,-14.4667,132.2667,89.6,58,75,8.05,moderate rain
449,Ola,RU,59.5833,151.2833,-7.31,84,84,9.17,broken clouds
450,La Rioja,ES,42.25,-2.5,55.4,88,75,10.36,broken clouds
451,Hastings,GB,50.8552,0.5729,46.99,89,100,1.01,overcast clouds
452,Gurupi,BR,-11.7292,-49.0686,72.68,89,74,2.75,broken clouds
453,Sept-Iles,CA,50.2001,-66.3821,26.6,68,93,5.75,overcast clouds
454,San Patricio,US,28.017,-97.5169,68.0,100,90,4.61,fog
455,Masterton,NZ,-40.9597,175.6575,68.0,80,0,7.14,clear sky
456,San Francisco,US,37.7749,-122.4194,48.2,76,90,25.32,moderate rain
457,Fethiye,TR,36.6217,29.1164,51.8,100,75,29.93,broken clouds
458,Jatai,BR,-17.8814,-51.7144,68.04,85,99,3.67,overcast clouds
459,Xapuri,BR,-10.6517,-68.5044,72.99,96,98,2.33,overcast clouds
460,Maragogi,BR,-9.0122,-35.2225,76.96,84,62,10.71,broken clouds
461,Bijni,IN,26.4959,90.703,74.73,38,0,7.2,clear sky
462,Uvalde,US,29.3669,-99.767,60.01,51,75,14.97,broken clouds
463,San Cristobal,VE,7.7669,-72.225,63.21,80,83,2.19,broken clouds
464,Camopi,GF,3.1655,-52.3158,72.28,98,100,2.19,light rain
465,Tornio,FI,65.8481,24.1466,24.8,93,90,11.5,light snow
466,Suarez,CO,2.954,-76.6964,65.43,80,96,2.39,overcast clouds
467,Chamba,IN,32.5667,76.1333,62.4,24,0,3.98,clear sky
468,Maniitsoq,GL,65.4167,-52.9,12.18,85,1,6.62,clear sky
469,Marystown,CA,47.1666,-55.1483,31.39,95,88,13.71,overcast clouds
470,Beni,CD,0.5,29.4667,68.77,84,100,0.78,overcast clouds
471,Egvekinot,RU,66.3167,-179.1667,-13.45,88,93,15.03,overcast clouds
472,Tommot,RU,58.9564,126.2925,-32.26,79,100,5.5,overcast clouds
473,Sao Joao Da Barra,BR,-21.6403,-41.0511,75.92,82,91,16.02,overcast clouds
474,Bairiki,KI,1.3292,172.9752,80.6,89,40,9.22,scattered clouds
475,Olga,RU,43.7444,135.2892,20.16,81,0,14.79,clear sky
476,Pokosnoye,RU,55.5258,101.0536,-14.26,85,73,4.41,broken clouds
477,Araouane,ML,18.9048,-3.5265,62.06,26,0,11.18,clear sky
478,Mbour,SN,14.422,-16.9638,66.2,37,0,10.36,clear sky
479,Roebourne,AU,-20.7833,117.1333,100.56,16,3,15.59,clear sky
480,Tautira,PF,-17.7333,-149.15,80.6,74,75,2.3,broken clouds
481,Nizhniy Odes,RU,63.6445,54.856,18.21,98,100,3.74,overcast clouds
482,Lincoln,US,40.8,-96.667,15.01,73,90,9.22,overcast clouds
483,Kulhudhuffushi,MV,6.6221,73.07,80.55,61,100,7.05,overcast clouds
484,Muros,ES,42.7762,-9.0603,55.99,96,100,1.99,overcast clouds
485,Zeya,RU,53.75,127.2667,-6.48,83,100,6.55,overcast clouds
486,Niva,DK,55.9341,12.5049,33.01,96,8,9.73,clear sky
487,Huarmey,PE,-10.0681,-78.1522,71.08,80,100,9.53,overcast clouds
488,Lokachi,UA,50.737,24.6494,27.68,97,100,12.33,overcast clouds
489,Abaza,RU,52.655,90.0928,17.53,93,100,3.51,light snow
490,Persan,FR,49.15,2.2667,37.99,100,90,5.75,mist
491,Okha,RU,53.5739,142.9478,7.11,93,100,11.54,overcast clouds
492,Mango,US,27.9797,-82.3065,68.0,88,1,6.91,clear sky
493,Port Macquarie,AU,-31.4333,152.9167,81.0,74,52,1.99,broken clouds
494,Nichinan,JP,31.6,131.3667,60.8,55,20,9.22,few clouds
495,Kukes,AL,42.0769,20.4219,22.53,87,72,4.05,broken clouds
496,Kachug,RU,53.9606,105.8817,-11.07,82,97,2.64,overcast clouds
497,Pindobacu,BR,-10.7417,-40.3608,66.61,90,77,4.72,broken clouds
498,Mackay,AU,-21.15,149.2,86.0,66,8,14.97,clear sky
499,Mandalgovi,MN,45.7625,106.2708,-1.44,76,63,23.67,broken clouds
500,Dubovskoye,RU,47.4092,42.7575,35.64,92,96,17.07,overcast clouds
501,Saint-Lo,FR,49.1162,-1.0903,48.2,100,90,12.66,overcast clouds
502,Butterworth,MY,5.3991,100.3638,89.01,66,20,8.05,few clouds
503,Leningradskiy,RU,69.3833,178.4167,-22.45,86,94,3.85,overcast clouds
504,Baykit,RU,61.67,96.37,-36.33,75,75,3.42,broken clouds
505,Kijang,KR,35.2442,129.2139,53.6,20,20,9.22,few clouds
506,Margate,GB,51.3813,1.3862,46.0,88,100,1.99,overcast clouds
507,Along,IN,28.1667,94.7667,75.72,29,47,0.87,scattered clouds
508,Ossora,RU,59.2353,163.0719,7.41,94,100,15.64,light snow
509,Paldiski,EE,59.3567,24.0531,34.0,93,75,4.61,light snow
510,Reinosa,ES,42.9996,-4.138,57.99,99,89,1.86,overcast clouds
511,Zhigansk,RU,66.7697,123.3711,-46.52,76,58,8.46,broken clouds
512,Naze,JP,28.3667,129.4833,64.4,68,75,11.5,broken clouds
513,Quang Ngai,VN,15.1167,108.8,75.09,78,69,7.0,broken clouds
514,Dwarka,IN,22.2394,68.9678,72.25,29,0,12.84,clear sky
515,Wilson,US,36.1501,-86.2833,41.0,81,90,8.05,overcast clouds
516,Goulburn,AU,-34.75,149.7167,63.0,85,94,14.63,overcast clouds
517,Port Hedland,AU,-20.3167,118.5667,105.8,21,28,12.66,scattered clouds
518,Laje,BR,-10.1833,-40.9667,65.68,87,38,7.18,scattered clouds
519,Adwa,ET,14.1646,38.8955,66.61,22,8,13.38,clear sky
520,Portland,US,45.5234,-122.6762,39.99,81,90,20.71,overcast clouds
521,Bubaque,GW,11.2833,-15.8333,77.34,61,0,8.95,clear sky
522,Karratha,AU,-20.7377,116.8463,101.03,16,1,14.52,clear sky
523,Mpika,ZM,-11.8343,31.4529,65.41,89,98,1.52,overcast clouds
524,Parakai,NZ,-36.65,174.4333,73.0,78,4,1.01,clear sky
525,Aksarka,RU,66.5606,67.7975,-33.88,81,3,4.41,clear sky
526,Almaznyy,RU,48.0448,40.045,33.8,93,20,24.61,few clouds
527,Ati,TD,13.2154,18.3353,68.4,20,78,8.16,broken clouds
528,Cuiluan,CN,47.72,128.648,0.66,80,99,13.8,overcast clouds
529,Toronto,CA,43.7001,-79.4163,25.0,80,86,10.27,overcast clouds
530,Labuan,MY,5.2767,115.2417,86.0,70,20,10.36,few clouds
531,Belorechensk,RU,44.76,39.87,41.0,75,0,6.71,clear sky
532,Zheleznodorozhnyy,RU,55.7503,38.0042,35.6,64,75,15.66,broken clouds
533,Landerneau,FR,48.4525,-4.2525,50.0,100,90,11.5,mist
534,Darhan,MN,49.4867,105.9228,-3.66,85,93,3.44,overcast clouds
535,Ghanzi,BW,-21.5667,21.7833,71.06,80,100,7.99,overcast clouds
536,Tieli,CN,46.95,128.05,2.86,85,45,13.09,scattered clouds
537,Ensley,US,30.5188,-87.2728,66.2,100,90,3.56,fog
538,Taybad,IR,34.74,60.7756,44.98,49,92,0.67,overcast clouds
539,Lancaster,US,40.2504,-76.2499,34.0,98,92,1.01,overcast clouds
540,Siocon,PH,7.7061,122.1353,84.52,72,100,10.76,overcast clouds
541,Pitimbu,BR,-7.4706,-34.8086,75.2,94,20,6.91,few clouds
542,Wladyslawowo,PL,54.7909,18.4009,32.0,80,20,14.97,few clouds
543,Nizwa,OM,22.9333,57.5333,71.42,30,1,1.34,clear sky
544,Mvuma,ZW,-19.2792,30.5283,66.29,80,10,8.61,clear sky
545,Ust-Kuyga,RU,70.0167,135.6,-39.44,78,100,3.42,overcast clouds
546,Puerto Baquerizo Moreno,EC,-0.9,-89.6,75.81,89,21,11.34,light rain
547,Giffoni Valle Piana,IT,40.7181,14.9424,37.99,71,0,4.59,clear sky
548,Sihora,IN,23.4833,80.1167,72.09,26,5,6.55,clear sky
549,Montrose,US,38.4166,-108.2673,18.0,74,42,1.99,scattered clouds
550,Namibe,AO,-15.1961,12.1522,74.86,75,39,6.6,scattered clouds
551,Pacific Grove,US,36.6177,-121.9166,53.01,66,75,16.11,light rain
552,Subate,LV,56.0062,25.9076,33.13,98,100,4.65,light snow
553,Matara,LK,5.9485,80.5353,84.67,53,36,1.88,scattered clouds
554,Northam,GB,51.0333,-4.2167,48.0,97,100,7.0,overcast clouds
555,Alice Springs,AU,-23.7,133.8833,95.0,38,75,9.22,broken clouds
556,Corinto,GR,37.9407,22.9573,46.99,27,54,5.99,broken clouds
557,Pangai,TO,-19.8,-174.35,80.6,74,90,11.5,moderate rain
558,Nanga Eboko,CM,4.6833,12.3667,67.69,97,88,0.34,overcast clouds
559,Xuddur,SO,4.1213,43.8894,75.02,64,5,22.48,clear sky
560,Pedro Juan Caballero,PY,-22.5472,-55.7333,71.83,84,100,11.25,overcast clouds
561,Skjervoy,NO,70.0311,20.9714,19.4,68,75,11.5,broken clouds
562,Tha Bo,TH,17.85,102.5814,82.4,47,1,4.61,clear sky
563,Irtyshskiy,RU,58.3333,68.1333,24.69,98,95,8.79,overcast clouds
564,Timbiqui,CO,2.7717,-77.6654,74.07,96,100,5.82,moderate rain
565,Narsaq,GL,60.9167,-46.05,11.52,76,0,6.64,clear sky
566,Kahului,US,20.8947,-156.47,75.2,64,20,14.97,few clouds
567,Luanda,AO,-8.8368,13.2343,78.8,83,40,3.44,scattered clouds
568,Lasa,IT,46.6166,10.7002,25.0,79,0,2.3,clear sky
569,Half Moon Bay,US,37.4636,-122.4286,48.0,93,90,37.98,heavy intensity rain
570,Mosna,RO,46.0833,24.4,28.4,74,40,3.44,scattered clouds
571,Gurupa,BR,-1.405,-51.64,73.63,97,100,2.91,moderate rain
572,Hue,VN,16.4667,107.6,73.4,83,75,5.75,broken clouds
573,Mezhova,UA,48.2532,36.7347,40.57,87,100,16.15,overcast clouds
574,Samsun,TR,41.25,36.3333,60.8,23,75,19.57,broken clouds
575,Gamboma,CG,-1.8764,15.8644,72.99,88,99,6.71,overcast clouds
576,Grand-Santi,GF,4.25,-54.3833,71.46,97,91,1.68,overcast clouds
577,Ndende,GA,-2.4008,11.3581,73.65,94,100,0.96,overcast clouds
578,Moba,CN,33.2288,105.0179,40.64,62,87,6.49,overcast clouds
579,Tete,MZ,-16.1564,33.5867,80.6,78,40,0.96,scattered clouds
580,Espanola,US,35.9911,-106.0806,19.4,63,1,2.24,clear sky
581,Kant,IN,27.8,79.8,65.77,39,0,7.47,clear sky
582,Kavaratti,IN,10.5669,72.642,80.8,73,88,11.86,overcast clouds
583,Kedrovyy,RU,56.1667,91.8167,-23.8,76,40,4.47,light snow
584,Dulce Nombre De Culmi,HN,15.1,-85.5333,69.8,78,40,0.34,scattered clouds
585,Bima,ID,-8.4667,118.7167,81.05,79,100,1.9,overcast clouds
586,Ambovombe,MG,-25.1667,46.0833,83.32,59,86,6.98,overcast clouds
587,Canavieiras,BR,-15.675,-38.9472,73.2,83,98,3.51,overcast clouds
588,Cody,US,44.5263,-109.0565,8.6,78,1,5.75,clear sky
589,Erdenet,MN,49.0333,104.0833,-7.6,83,33,5.73,scattered clouds
590,Horasan,TR,40.0458,42.1728,16.45,87,88,0.87,overcast clouds
591,Dali,CN,25.7,100.1833,60.75,30,0,9.28,clear sky
592,Tezu,IN,27.9167,96.1667,78.55,19,0,3.74,clear sky
593,Taltal,CL,-25.4,-70.4833,66.54,63,0,4.41,clear sky
594,Simbahan,PH,6.3032,120.5836,81.57,80,71,12.03,broken clouds
595,Gat,IL,31.61,34.7642,53.6,62,0,3.44,clear sky
596,Kissidougou,GN,9.1848,-10.0999,61.59,70,17,1.03,few clouds
597,Palmas,BR,-10.2128,-48.3603,72.52,88,93,0.74,light rain
598,Gbarnga,LR,6.9956,-9.4722,68.94,98,50,1.41,scattered clouds
599,Grindavik,IS,63.8424,-22.4338,30.2,55,0,21.85,clear sky
600,Troitsko-Pechorsk,RU,62.7084,56.1964,19.89,97,100,6.51,overcast clouds
601,Lagoa,PT,39.05,-27.9833,61.23,81,17,27.02,few clouds
602,Eyl,SO,7.9803,49.8164,77.38,60,28,18.12,scattered clouds
603,Ambon,ID,-3.6954,128.1814,87.8,58,40,8.05,scattered clouds
604,Macklin,CA,52.3334,-109.9348,-0.4,85,100,10.36,overcast clouds
605,Yumen,CN,40.2833,97.2,29.53,71,0,23.04,clear sky
606,Afonso Bezerra,BR,-5.4983,-36.5056,75.36,80,100,6.53,overcast clouds
607,Hawalli,KW,29.2833,47.9972,64.0,41,1,4.63,dust
608,Kutum,SD,14.2,24.6667,63.79,25,14,2.21,few clouds
609,Tadine,NC,-21.55,167.8833,79.0,79,77,18.72,broken clouds
610,Ambikapur,IN,23.1167,83.2,75.22,34,69,2.04,broken clouds
611,San Policarpo,PH,12.1791,125.5072,80.87,83,100,13.24,overcast clouds
612,Los Algarrobos,PA,8.5,-82.4333,71.1,70,14,4.12,few clouds
613,Broome,US,42.2506,-75.833,30.0,93,90,6.91,light snow
614,Fairbanks,US,64.8378,-147.7164,-9.99,76,1,3.44,clear sky
615,Wasilla,US,61.5814,-149.4394,12.2,84,40,2.01,scattered clouds
616,Chor,PK,25.5167,69.7667,72.93,19,0,5.55,clear sky
617,Kozhva,RU,65.1073,57.0459,-8.54,89,100,6.13,light snow
618,Moquegua,PE,-17.1956,-70.9353,64.99,57,21,1.72,few clouds
619,San Andres,CO,12.5847,-81.7006,80.73,78,51,18.14,broken clouds
620,Dicabisagan,PH,17.0818,122.4157,74.73,83,99,10.6,overcast clouds
621,Solok,ID,-0.7918,100.6593,87.8,66,20,8.05,few clouds
622,San Jose,US,37.3394,-121.895,45.0,76,90,28.77,moderate rain
623,Ulaangom,MN,49.9811,92.0667,-10.41,87,86,2.8,overcast clouds
624,Mangai,CD,-4.05,19.5333,71.2,96,100,0.72,light rain
625,Bouar,CF,5.934,15.596,71.29,32,86,1.83,overcast clouds
626,Novyy Urengoy,RU,66.0833,76.6333,-36.15,82,80,9.71,broken clouds
627,Jieshi,CN,22.8134,115.8257,75.0,57,16,20.24,few clouds
628,Waipawa,NZ,-41.4122,175.5153,69.01,77,0,21.85,clear sky
629,Alekseyevka,RU,50.6309,38.6903,36.45,86,100,13.2,moderate rain
630,Ayia Galini,GR,35.1,24.6833,52.0,66,60,3.0,broken clouds
631,Zabol,AF,32.25,67.25,38.79,56,0,4.65,clear sky
632,Sedhiou,SN,12.7081,-15.5569,57.2,94,0,3.04,clear sky
633,Oranjestad,AW,12.524,-70.027,77.0,78,20,16.11,few clouds
634,Balikpapan,ID,-1.2675,116.8289,83.86,73,100,2.21,overcast clouds
635,Campos Novos,BR,-27.4017,-51.225,63.81,98,100,5.41,overcast clouds
636,Bell Ville,AR,-32.6259,-62.6887,70.0,95,96,1.99,overcast clouds
637,Roald,NO,62.5833,6.1333,28.4,86,0,10.36,clear sky
638,Bambanglipuro,ID,-7.95,110.2833,76.87,89,100,8.05,light rain
639,Providencia,MX,28.7167,-111.5833,50.0,63,46,8.77,scattered clouds
640,Obo,CF,5.3998,26.4869,75.2,34,42,0.2,scattered clouds
641,Saint-Pierre,RE,-21.3393,55.4781,86.0,51,0,8.05,clear sky
642,Miraflores,MX,19.2167,-98.8083,56.88,39,41,1.77,scattered clouds
643,Dawlatabad,AF,36.4141,64.9053,44.76,53,0,0.43,clear sky
644,Srednekolymsk,RU,67.45,153.6833,-29.06,83,100,8.3,overcast clouds
645,Guarapari,BR,-20.6667,-40.4975,73.99,88,40,3.44,scattered clouds
646,Venado Tuerto,AR,-33.7456,-61.9688,69.01,97,100,5.01,overcast clouds
647,Manta,EC,-0.95,-80.7333,77.11,82,100,7.85,overcast clouds
648,Zhaotong,CN,27.3167,103.7167,40.32,69,99,6.62,overcast clouds
649,Hay River,CA,60.8156,-115.7999,-7.6,77,100,5.75,overcast clouds
650,Athabasca,CA,54.7169,-113.2854,-0.4,78,100,5.75,overcast clouds
651,Markova,UA,48.6758,24.4138,26.01,86,75,4.47,broken clouds
652,Chadiza,ZM,-14.0678,32.4392,67.51,91,98,1.95,overcast clouds
653,Saint Anthony,US,45.0205,-93.218,12.2,52,90,4.61,overcast clouds
654,Ulladulla,AU,-35.35,150.4667,62.6,100,90,11.5,light intensity drizzle
655,Pattukkottai,IN,10.4333,79.3167,81.23,58,86,10.49,overcast clouds
656,Kinkala,CG,-4.3614,14.7644,75.2,88,40,2.3,moderate rain
657,Dharchula,IN,29.85,80.5333,67.33,15,0,5.79,clear sky
658,Horizontina,BR,-27.6258,-54.3078,72.0,98,98,1.99,moderate rain
659,Solnechnyy,RU,50.7214,136.6319,-5.42,86,100,6.2,overcast clouds
660,Tucurui,BR,-3.7661,-49.6725,73.69,95,100,3.33,overcast clouds
661,Sokoto,NG,13.0609,5.239,64.29,24,75,9.82,broken clouds
662,Coolum Beach,AU,-26.5333,153.1,84.0,77,0,1.99,clear sky
663,Kawalu,ID,-7.3817,108.2082,79.48,80,83,2.13,broken clouds
664,Tateyama,JP,34.9833,139.8667,57.0,75,100,19.55,overcast clouds
665,Bowen,AU,-20.0167,148.2333,87.8,55,3,12.66,clear sky
666,Suluova,TR,40.8313,35.6479,44.6,57,75,11.5,broken clouds
667,Cutro,IT,39.0353,16.9819,44.6,49,0,4.61,clear sky
668,Teeli,RU,51.0333,90.2333,-1.07,83,60,1.74,broken clouds
669,Emba,KZ,48.8264,58.1442,18.09,96,11,7.43,few clouds
670,Aripuana,BR,-9.1667,-60.6333,72.01,98,88,0.25,light rain
671,Teguldet,RU,57.3064,88.1667,6.82,94,100,8.97,light snow
672,Rudsar,IR,37.1376,50.288,51.8,66,75,6.91,broken clouds
673,Khorixas,NA,-20.3667,14.9667,68.04,70,62,6.49,broken clouds
674,Saldanha,ZA,-33.0117,17.9442,66.2,77,3,13.8,clear sky
675,Banda Aceh,ID,5.5577,95.3222,85.48,64,68,6.22,light rain
676,Chake Chake,TZ,-5.2459,39.7666,82.38,67,12,6.35,few clouds
677,Thai Binh,VN,20.45,106.3333,71.6,73,75,5.75,broken clouds
678,Qiongshan,CN,20.0058,110.3542,71.6,73,75,13.42,broken clouds
679,Caravelas,BR,-17.7125,-39.2481,73.56,86,86,3.98,overcast clouds
680,Vuktyl,RU,63.8567,57.3094,10.2,96,100,0.65,light snow
681,Petrivka,UA,46.9695,30.9591,32.0,100,90,17.9,snow
682,Ahipara,NZ,-35.1667,173.1667,71.33,72,71,6.44,broken clouds
683,Legnica,PL,51.2101,16.1619,32.0,88,94,12.41,overcast clouds
684,Chaykovskiy,RU,56.7686,54.1148,21.99,93,100,4.0,light snow
685,Olinda,BR,-8.0089,-34.8553,71.6,94,75,5.75,broken clouds
686,Mehamn,NO,71.0357,27.8492,24.8,80,75,12.66,light snow
687,Nuevitas,CU,21.5453,-77.2644,69.8,100,22,6.91,few clouds
688,Gornopravdinsk,RU,60.05,69.9,6.26,94,100,4.99,overcast clouds
689,Olafsvik,IS,64.8945,-23.7142,28.54,88,100,21.03,overcast clouds
690,Buin,CL,-33.7333,-70.75,68.0,58,0,1.1,clear sky
691,Kyaikkami,MM,16.08,97.5675,83.44,50,93,9.06,overcast clouds
692,Ewa Beach,US,21.3156,-158.0072,77.0,69,1,5.75,clear sky
693,Nicolas Bravo,MX,18.45,-88.9167,71.47,98,25,3.02,scattered clouds
694,Camocim,BR,-2.9022,-40.8411,76.03,89,93,8.16,overcast clouds
695,Wellington,NZ,-41.2866,174.7756,69.01,77,10,21.85,clear sky
696,South Lake Tahoe,US,38.9332,-119.9844,28.4,74,90,25.32,light snow
697,Pulandian,CN,39.3953,121.9669,41.0,52,20,15.66,few clouds
698,Valparaiso,CL,-33.0393,-71.6273,53.6,94,20,4.61,few clouds
